Company.Name,Quarter,Closing_Price,EPS,P.E,P.B,Turnover,Debt_to_equity_ratio,Current_ratio,Quick_ratio
Bharat Petroleum Corpn. Ltd.,Dec-12,356.35,20.69,17.22,2.02,329.04,1.54,0.84,0.49
Bharat Petroleum Corpn. Ltd.,Mar-13,377.7,20.69,18.25,2.14,559.12,1.54,0.84,0.49
Bharat Petroleum Corpn. Ltd.,Jun-13,366.95,37.24,9.85,1.6,583.3,1.44,0.91,0.5
Bharat Petroleum Corpn. Ltd.,Sep-13,331.25,104.78,3.16,1.35,1004.39,1.44,0.91,0.5
Bharat Petroleum Corpn. Ltd.,Dec-13,347.9,60.85,5.72,1.51,301.73,1.44,0.91,0.5
Bharat Petroleum Corpn. Ltd.,Mar-14,460.05,53.4,8.61,1.71,603.99,1.05,1.03,0.53
Bharat Petroleum Corpn. Ltd.,Jun-14,600.4,68.15,8.81,2.1,1467.74,1.05,1.03,0.53
Bharat Petroleum Corpn. Ltd.,Sep-14,655.4,61.69,10.62,2.24,1189.27,1.05,1.03,0.53
Bharat Petroleum Corpn. Ltd.,Dec-14,646,90.45,7.14,2.15,358,1.05,1.03,0.53
Bharat Petroleum Corpn. Ltd.,Mar-15,810.8,60.02,13.51,2.61,2100.37,0.59,0.93,0.48
Bharat Petroleum Corpn. Ltd.,Jun-15,879.35,75.85,11.59,2.56,1790.27,0.59,0.93,0.48
Bharat Petroleum Corpn. Ltd.,Sep-15,850.7,83.74,10.16,2.38,1311.7,0.59,0.93,0.48
Bharat Petroleum Corpn. Ltd.,Dec-15,892.3,97.48,9.15,2.35,2772.47,0.59,0.93,0.48
Bharat Petroleum Corpn. Ltd.,Mar-16,904.3,97.99,9.23,2.38,2547.66,0.58,0.79,0.31
Bharat Petroleum Corpn. Ltd.,Jun-16,1072.15,101.56,10.56,2.58,2505.52,0.58,0.79,0.31
Bharat Petroleum Corpn. Ltd.,Sep-16,612.6,52.65,11.63,2.82,1078.43,0.58,0.79,0.31
Bharat Petroleum Corpn. Ltd.,Dec-16,635.5,52.65,12.07,2.93,990.4,0.58,0.79,0.31
Bharti Airtel Ltd.,Jun-05,243.1,8.41,28.92,9.09,363.54,1.12,0.43,0.43
Bharti Airtel Ltd.,Sep-05,348.85,11.01,31.69,11.9,466.4,1.12,0.43,0.43
Bharti Airtel Ltd.,Dec-05,345.5,10.97,31.48,11.81,360.22,1.12,0.43,0.43
Bharti Airtel Ltd.,Mar-06,412.75,10.48,39.38,10.64,390.29,0.65,0.3,0.3
Bharti Airtel Ltd.,Jun-06,370,12.31,30.05,8.59,316.7,0.65,0.3,0.3
Bharti Airtel Ltd.,Sep-06,469.25,12.31,38.11,10.9,186.64,0.65,0.3,0.3
Bharti Airtel Ltd.,Dec-06,629.95,14.35,43.91,13.2,238.25,0.65,0.3,0.3
Bharti Airtel Ltd.,Mar-07,763.9,17.01,44.91,14.35,554.41,0.65,0.3,0.3
Bharti Airtel Ltd.,Jun-07,835.95,21.17,39.5,13.86,570.35,0.46,0.35,0.35
Bharti Airtel Ltd.,Sep-07,939.9,24.33,38.63,13.87,734.28,0.46,0.35,0.35
Bharti Airtel Ltd.,Dec-07,996.4,30.18,33.02,11.89,4454.52,0.46,0.35,0.35
Bharti Airtel Ltd.,Mar-08,826.25,33.23,24.86,7.75,1710.81,0.32,0.46,0.46
Bharti Airtel Ltd.,Jun-08,721.25,36.57,19.72,6.14,1563.56,0.32,0.46,0.46
Bharti Airtel Ltd.,Sep-08,784.85,36.49,21.51,6.23,5307.83,0.32,0.46,0.46
Bharti Airtel Ltd.,Dec-08,715.5,39.64,18.05,5.24,1395.93,0.32,0.46,0.46
Bharti Airtel Ltd.,Mar-09,625.75,40.51,15.45,4.3,3307.68,0.28,0.55,0.54
Bharti Airtel Ltd.,Jun-09,802.15,43.88,18.28,5.02,2026.82,0.28,0.55,0.54
Bharti Airtel Ltd.,Sep-09,418.75,23.76,17.62,4.87,2262.36,0.28,0.55,0.54
Bharti Airtel Ltd.,Dec-09,329.75,24.54,13.44,3.58,1284.32,0.28,0.55,0.54
Bharti Airtel Ltd.,Mar-10,312.55,25,12.5,3.23,2133.48,0.14,0.69,0.69
Bharti Airtel Ltd.,Jun-10,262.8,23.01,11.42,2.58,1661.85,0.14,0.69,0.69
Bharti Airtel Ltd.,Sep-10,366.3,22.49,16.29,3.41,2720.37,0.14,0.69,0.69
Bharti Airtel Ltd.,Dec-10,358.8,21.27,16.87,3.2,1005.02,0.14,0.69,0.69
Bharti Airtel Ltd.,Mar-11,357.4,19.9,17.96,3.08,2990.05,0.27,0.47,0.43
Bharti Airtel Ltd.,Jun-11,394.9,18.59,21.24,3.29,4668.93,0.27,0.47,0.43
Bharti Airtel Ltd.,Sep-11,378,16.5,22.91,3.06,1217.64,0.27,0.47,0.43
Bharti Airtel Ltd.,Dec-11,343.5,16.5,20.82,2.78,1174.39,0.27,0.47,0.43
Bharti Airtel Ltd.,Mar-12,337.9,15.36,21.99,2.66,1326.92,0.27,0.47,0.43
Bharti Airtel Ltd.,Jun-12,305.05,15.12,20.18,2.34,1530.91,0.31,0.52,0.48
Bharti Airtel Ltd.,Sep-12,265.45,15.22,17.44,1.98,1381.16,0.31,0.52,0.48
Bharti Airtel Ltd.,Dec-12,317.1,14.74,21.52,2.25,544.56,0.31,0.52,0.48
Bharti Airtel Ltd.,Mar-13,291.75,14.74,19.8,2.07,1300.7,0.31,0.52,0.48
Bharti Airtel Ltd.,Jun-13,291.75,12.74,22.89,1.91,1173.54,0.26,0.55,0.53
Bharti Airtel Ltd.,Sep-13,318.65,12.02,26.5,2,1760.5,0.26,0.55,0.53
Bharti Airtel Ltd.,Dec-13,330.25,14.58,22.64,2.02,696,0.26,0.55,0.53
Bharti Airtel Ltd.,Mar-14,317.75,16.63,19.11,1.9,1894.53,0.16,0.57,0.56
Bharti Airtel Ltd.,Jun-14,336.9,19.06,17.67,1.95,1550.21,0.16,0.57,0.56
Bharti Airtel Ltd.,Sep-14,405.2,26.95,15.04,2.19,1511.59,0.16,0.57,0.56
Bharti Airtel Ltd.,Dec-14,352.7,28.21,12.5,1.85,769.81,0.16,0.57,0.56
Bharti Airtel Ltd.,Mar-15,393.3,32.97,11.93,2.01,2367.86,0.28,0.69,0.67
Bharti Airtel Ltd.,Jun-15,420.05,33.01,12.72,2.09,1971.62,0.28,0.69,0.67
Bharti Airtel Ltd.,Sep-15,337.85,27.16,12.44,1.64,2194.87,0.28,0.69,0.67
Bharti Airtel Ltd.,Dec-15,340.4,26.2,12.99,1.61,998.66,0.28,0.69,0.67
Bharti Airtel Ltd.,Mar-16,350.8,19.33,18.15,1.26,2514.28,0.41,0.28,0.24
Bharti Airtel Ltd.,Jun-16,366.8,18.19,20.16,1.3,1336.09,0.41,0.28,0.24
Bharti Airtel Ltd.,Sep-16,314,20.26,15.5,1.08,1786.6,0.41,0.28,0.24
Bharti Airtel Ltd.,Dec-16,305.65,20.26,15.09,1.05,533.64,0.41,0.28,0.24
Cipla Ltd.,Jun-05,313.65,14.68,21.36,5.68,346.5,0.12,1.43,0.75
Cipla Ltd.,Sep-05,379.9,15.58,24.39,6.41,201.38,0.12,1.43,0.75
Cipla Ltd.,Dec-05,448,15.58,28.76,7.56,222.54,0.12,1.43,0.75
Cipla Ltd.,Mar-06,662.25,17.44,37.98,10.06,837.49,0.24,1.2,0.65
Cipla Ltd.,Jun-06,216,7.49,28.85,5.78,426.82,0.24,1.2,0.65
Cipla Ltd.,Sep-06,262.5,7.49,35.06,7.02,184.24,0.24,1.2,0.65
Cipla Ltd.,Dec-06,251.35,8.23,30.55,6.33,160.53,0.24,1.2,0.65
Cipla Ltd.,Mar-07,236.8,8.35,28.38,5.63,242.78,0.24,1.2,0.65
Cipla Ltd.,Jun-07,208.15,8.49,24.51,5.01,239.04,0.04,2.14,1.3
Cipla Ltd.,Sep-07,182.3,7.84,23.25,4.23,817.35,0.04,2.14,1.3
Cipla Ltd.,Dec-07,212.65,8.31,25.59,4.41,215.05,0.04,2.14,1.3
Cipla Ltd.,Mar-08,220,8.99,24.48,4.56,357.24,0.14,1.74,1.12
Cipla Ltd.,Jun-08,211.05,9.25,22.82,4.22,468.94,0.14,1.74,1.12
Cipla Ltd.,Sep-08,228.65,8.74,26.15,4.4,237.39,0.14,1.74,1.12
Cipla Ltd.,Dec-08,186.6,8.91,20.95,3.4,80.01,0.14,1.74,1.12
Cipla Ltd.,Mar-09,220.05,10.01,21.98,3.94,317.02,0.22,1.15,0.8
Cipla Ltd.,Jun-09,253.35,11.32,22.38,4.3,157.98,0.22,1.15,0.8
Cipla Ltd.,Sep-09,279.9,12.5,22.38,4.06,577.72,0.22,1.15,0.8
Cipla Ltd.,Dec-09,335.05,13.32,25.15,4.62,532.17,0.22,1.15,0.8
Cipla Ltd.,Mar-10,338.35,12.13,27.88,4.6,240,0.01,2.11,1.46
Cipla Ltd.,Jun-10,338.5,12.33,27.45,4.41,413.41,0.01,2.11,1.46
Cipla Ltd.,Sep-10,322.35,12.17,26.48,4.03,464.42,0.01,2.11,1.46
Cipla Ltd.,Dec-10,369.8,11.47,32.24,4.46,199.95,0.01,2.11,1.46
Cipla Ltd.,Mar-11,321.65,11.89,27.06,3.91,874.15,0.07,2.56,1.28
Cipla Ltd.,Jun-11,331.05,11.84,27.97,3.88,827.75,0.07,2.56,1.28
Cipla Ltd.,Sep-11,281.35,12.41,22.67,3.15,283.66,0.07,2.56,1.28
Cipla Ltd.,Dec-11,319.9,12.41,25.78,3.58,390.29,0.07,2.56,1.28
Cipla Ltd.,Mar-12,305.1,12.87,23.7,3.29,211.61,0.07,2.56,1.28
Cipla Ltd.,Jun-12,316.55,14.44,21.93,3.37,680.55,0.01,3.8,2.12
Cipla Ltd.,Sep-12,380.1,16.27,23.36,3.84,1186.01,0.01,3.8,2.12
Cipla Ltd.,Dec-12,414.25,19.51,21.23,3.79,271.23,0.01,3.8,2.12
Cipla Ltd.,Mar-13,379.75,19.51,19.46,3.47,715.69,0.01,3.8,2.12
Cipla Ltd.,Jun-13,391.95,18.92,20.71,3.55,612.92,0.11,2.82,1.73
Cipla Ltd.,Sep-13,432.5,18.3,23.63,3.58,297.7,0.11,2.82,1.73
Cipla Ltd.,Dec-13,400.8,17.33,23.13,3.23,221.14,0.11,2.82,1.73
Cipla Ltd.,Mar-14,382.8,17.04,22.46,3.05,365.87,0.09,1.99,0.88
Cipla Ltd.,Jun-14,438,15.26,28.7,3.38,725.02,0.09,1.99,0.88
Cipla Ltd.,Sep-14,626.8,14.77,42.45,4.68,1035.61,0.09,1.99,0.88
Cipla Ltd.,Dec-14,626.4,15.24,41.1,4.55,494.25,0.09,1.99,0.88
Cipla Ltd.,Mar-15,712.45,14.64,48.65,5.16,1605.39,0.13,1.75,0.77
Cipla Ltd.,Jun-15,615.4,19.16,32.13,4.2,1439.87,0.13,1.75,0.77
Cipla Ltd.,Sep-15,636.05,21.6,29.45,4.15,1993.83,0.13,1.75,0.77
Cipla Ltd.,Dec-15,649.75,20.69,31.41,4.16,498.27,0.13,1.75,0.77
Cipla Ltd.,Mar-16,511.95,17.06,30.01,3.34,1583.91,0.09,1.96,0.93
Cipla Ltd.,Jun-16,501,11.88,42.18,3.19,1082.82,0.09,1.96,0.93
Cipla Ltd.,Sep-16,580.05,9.35,62.07,3.61,4039.3,0.09,1.96,0.93
Cipla Ltd.,Dec-16,568.8,9.34,60.88,3.54,384.09,0.09,1.96,0.93
Dr. Reddy'S Laboratories Ltd.,Jun-05,753.35,11.92,63.19,2.7,323.91,0.14,3.31,2.75
Dr. Reddy'S Laboratories Ltd.,Sep-05,851.7,20.89,40.78,2.9,287.58,0.14,3.31,2.75
Dr. Reddy'S Laboratories Ltd.,Dec-05,978.15,20.89,46.83,3.33,306.51,0.14,3.31,2.75
Dr. Reddy'S Laboratories Ltd.,Mar-06,1421.4,21.38,66.47,4.82,468.42,0.41,0.86,0.57
Dr. Reddy'S Laboratories Ltd.,Jun-06,1267.95,30.31,41.84,4.06,941.23,0.41,0.86,0.57
Dr. Reddy'S Laboratories Ltd.,Sep-06,731.4,15.14,48.3,4.69,190.45,0.41,0.86,0.57
Dr. Reddy'S Laboratories Ltd.,Dec-06,811.2,23.69,34.24,3.68,436.7,0.41,0.86,0.57
Dr. Reddy'S Laboratories Ltd.,Mar-07,728.25,51.59,14.11,2.91,482.2,0.41,0.86,0.57
Dr. Reddy'S Laboratories Ltd.,Jun-07,657.25,69.76,9.42,2.53,189.15,0.08,3.1,2.64
Dr. Reddy'S Laboratories Ltd.,Sep-07,650.05,70.57,9.21,2.42,388.78,0.08,3.1,2.64
Dr. Reddy'S Laboratories Ltd.,Dec-07,732.3,33.18,22.07,2.63,404.46,0.08,3.1,2.64
Dr. Reddy'S Laboratories Ltd.,Mar-08,591.25,27.95,21.15,2.07,100.68,0.1,1.78,1.37
Dr. Reddy'S Laboratories Ltd.,Jun-08,669.8,31.76,21.09,2.24,230.3,0.1,1.78,1.37
Dr. Reddy'S Laboratories Ltd.,Sep-08,509.95,29.72,17.16,1.68,103.2,0.1,1.78,1.37
Dr. Reddy'S Laboratories Ltd.,Dec-08,468.65,33.36,14.05,1.51,66.23,0.1,1.78,1.37
Dr. Reddy'S Laboratories Ltd.,Mar-09,490.2,33,14.85,1.57,345.62,0.12,1.82,1.4
Dr. Reddy'S Laboratories Ltd.,Jun-09,779.85,34,22.94,2.4,110.4,0.12,1.82,1.4
Dr. Reddy'S Laboratories Ltd.,Sep-09,992.75,40.26,24.66,2.95,1895.81,0.12,1.82,1.4
Dr. Reddy'S Laboratories Ltd.,Dec-09,1146.6,44.08,26.01,3.31,362.13,0.12,1.82,1.4
Dr. Reddy'S Laboratories Ltd.,Mar-10,1274.95,49.32,25.85,3.64,494.81,0.1,1.43,1.06
Dr. Reddy'S Laboratories Ltd.,Jun-10,1451.25,50.24,28.89,3.99,970.24,0.1,1.43,1.06
Dr. Reddy'S Laboratories Ltd.,Sep-10,1441.7,51.59,27.95,3.82,1801.38,0.1,1.43,1.06
Dr. Reddy'S Laboratories Ltd.,Dec-10,1662.85,57.16,29.09,4.24,901.53,0.1,1.43,1.06
Dr. Reddy'S Laboratories Ltd.,Mar-11,1639.05,50.26,32.61,4.61,1263.65,0.24,1.16,0.84
Dr. Reddy'S Laboratories Ltd.,Jun-11,1531.9,62.56,24.49,4.01,1218.52,0.24,1.16,0.84
Dr. Reddy'S Laboratories Ltd.,Sep-11,1483.15,57.72,25.7,3.8,307.06,0.24,1.16,0.84
Dr. Reddy'S Laboratories Ltd.,Dec-11,1577.95,57.71,27.34,4.05,182.87,0.24,1.16,0.84
Dr. Reddy'S Laboratories Ltd.,Mar-12,1764.75,48.58,36.33,4.45,1003.48,0.24,1.16,0.84
Dr. Reddy'S Laboratories Ltd.,Jun-12,1648.15,53.41,30.86,4.17,458.21,0.23,1.34,1.02
Dr. Reddy'S Laboratories Ltd.,Sep-12,1645.65,37.13,44.32,4.05,1274.18,0.23,1.34,1.02
Dr. Reddy'S Laboratories Ltd.,Dec-12,1829.75,65.71,27.85,4.09,206.73,0.23,1.34,1.02
Dr. Reddy'S Laboratories Ltd.,Mar-13,1766.5,65.71,26.88,3.94,741.83,0.23,1.34,1.02
Dr. Reddy'S Laboratories Ltd.,Jun-13,2218.85,74.46,29.8,4.85,924.97,0.27,1.44,1.04
Dr. Reddy'S Laboratories Ltd.,Sep-13,2381.15,92.08,25.86,4.7,441.92,0.27,1.44,1.04
Dr. Reddy'S Laboratories Ltd.,Dec-13,2534.6,108.34,23.4,4.66,286.06,0.27,1.44,1.04
Dr. Reddy'S Laboratories Ltd.,Mar-14,2563.9,111.21,23.05,4.68,1353.6,0.29,1.99,1.58
Dr. Reddy'S Laboratories Ltd.,Jun-14,2624.05,141.2,18.58,4.5,1077.71,0.29,1.99,1.58
Dr. Reddy'S Laboratories Ltd.,Sep-14,3229.6,121.23,26.64,5.31,843.69,0.29,1.99,1.58
Dr. Reddy'S Laboratories Ltd.,Dec-14,3246.2,88.86,36.53,5.3,789.69,0.29,1.99,1.58
Dr. Reddy'S Laboratories Ltd.,Mar-15,3488.75,99.27,35.14,5.59,977.89,0.29,2.07,1.68
Dr. Reddy'S Laboratories Ltd.,Jun-15,3559.45,92.76,38.37,5.46,1394.26,0.29,2.07,1.68
Dr. Reddy'S Laboratories Ltd.,Sep-15,4162.35,107.34,38.78,6.01,2284.08,0.29,2.07,1.68
Dr. Reddy'S Laboratories Ltd.,Dec-15,3108.6,117.02,26.56,4.4,1705.05,0.29,2.07,1.68
Dr. Reddy'S Laboratories Ltd.,Mar-16,3035.2,81.02,37.46,4.29,2009.16,0.26,2.17,1.71
Dr. Reddy'S Laboratories Ltd.,Jun-16,3381.7,78.41,43.13,5.15,2054.75,0.26,2.17,1.71
Dr. Reddy'S Laboratories Ltd.,Sep-16,3107.4,56.04,55.45,4.61,736.97,0.26,2.17,1.71
Dr. Reddy'S Laboratories Ltd.,Dec-16,3060.4,56.03,54.62,4.54,541.89,0.26,2.17,1.71
G A I L (India) Ltd.,Jun-05,227.6,24.85,9.16,2.11,477.72,0.23,1.28,1.21
G A I L (India) Ltd.,Sep-05,263.5,28.61,9.21,2.25,371.53,0.23,1.28,1.21
G A I L (India) Ltd.,Dec-05,266,28.61,9.3,2.28,203.16,0.23,1.28,1.21
G A I L (India) Ltd.,Mar-06,318.5,28.25,11.27,2.7,630.16,0.19,1.31,1.25
G A I L (India) Ltd.,Jun-06,257.05,29.54,8.7,2.06,104.19,0.19,1.31,1.25
G A I L (India) Ltd.,Sep-06,263.15,29.54,8.91,2.11,68.91,0.19,1.31,1.25
G A I L (India) Ltd.,Dec-06,261.5,25.68,10.18,2.01,64.05,0.19,1.31,1.25
G A I L (India) Ltd.,Mar-07,264.55,25.95,10.2,1.92,90.92,0.19,1.31,1.25
G A I L (India) Ltd.,Jun-07,310.3,23.85,13.01,2.3,127.34,0.12,1.44,1.32
G A I L (India) Ltd.,Sep-07,379,24.95,15.19,2.65,347.91,0.12,1.44,1.32
G A I L (India) Ltd.,Dec-07,543.6,28.93,18.79,3.46,614.22,0.12,1.44,1.32
G A I L (India) Ltd.,Mar-08,425.45,30.62,13.89,2.77,534.22,0.1,1.47,1.37
G A I L (India) Ltd.,Jun-08,333.15,33.12,10.06,2.03,374.02,0.1,1.47,1.37
G A I L (India) Ltd.,Sep-08,408.6,35.42,11.54,2.32,891.26,0.1,1.47,1.37
G A I L (India) Ltd.,Dec-08,206.25,20.71,9.96,1.72,291.91,0.1,1.47,1.37
G A I L (India) Ltd.,Mar-09,245.6,22.7,10.82,2.11,929.64,0.08,1.22,1.15
G A I L (India) Ltd.,Jun-09,288.35,20.8,13.86,2.37,301.84,0.08,1.22,1.15
G A I L (India) Ltd.,Sep-09,359.15,18.36,19.56,2.82,485.67,0.08,1.22,1.15
G A I L (India) Ltd.,Dec-09,413.3,23.14,17.86,3.08,304.29,0.08,1.22,1.15
G A I L (India) Ltd.,Mar-10,410.6,24.94,16.46,3.1,842.97,0.09,1.09,1.03
G A I L (India) Ltd.,Jun-10,467.3,26.77,17.46,3.35,886.6,0.09,1.09,1.03
G A I L (India) Ltd.,Sep-10,477.55,28.42,16.8,3.26,1019.68,0.09,1.09,1.03
G A I L (India) Ltd.,Dec-10,512.65,29.27,17.51,3.32,401.07,0.09,1.09,1.03
G A I L (India) Ltd.,Mar-11,464,28.13,16.5,3.06,967.29,0.12,0.95,0.82
G A I L (India) Ltd.,Jun-11,441.2,28.9,15.27,2.77,571.35,0.12,0.95,0.82
G A I L (India) Ltd.,Sep-11,410.55,30.25,13.57,2.44,691.14,0.12,0.95,0.82
G A I L (India) Ltd.,Dec-11,383.65,30.25,12.68,2.28,381.53,0.12,0.95,0.82
G A I L (India) Ltd.,Mar-12,376.25,31.22,12.05,2.13,532.24,0.12,0.95,0.82
G A I L (India) Ltd.,Jun-12,352.1,28.13,12.52,2.07,621.19,0.25,0.84,0.58
G A I L (India) Ltd.,Sep-12,382.75,29.3,13.06,2.13,380.37,0.25,0.84,0.58
G A I L (India) Ltd.,Dec-12,356.75,29.61,12.05,1.81,293.75,0.25,0.84,0.58
G A I L (India) Ltd.,Mar-13,318.25,29.61,10.75,1.61,918.31,0.25,0.84,0.58
G A I L (India) Ltd.,Jun-13,313.3,32.09,9.76,1.64,769.71,0.37,0.9,0.67
G A I L (India) Ltd.,Sep-13,327.8,28.74,11.4,1.6,264.7,0.37,0.9,0.67
G A I L (India) Ltd.,Dec-13,342.3,32.06,10.68,1.57,202.84,0.37,0.9,0.67
G A I L (India) Ltd.,Mar-14,376.05,32.58,11.54,1.76,641.43,0.38,1,0.72
G A I L (India) Ltd.,Jun-14,463.05,31.11,14.89,2.12,894.94,0.38,1,0.72
G A I L (India) Ltd.,Sep-14,449.45,34.75,12.93,1.97,455.17,0.38,1,0.72
G A I L (India) Ltd.,Dec-14,444.8,25.22,17.64,1.91,535.57,0.38,1,0.72
G A I L (India) Ltd.,Mar-15,387.8,22.75,17.05,1.69,954.77,0.33,1,0.73
G A I L (India) Ltd.,Jun-15,392.2,20.91,18.76,1.69,448.75,0.33,1,0.73
G A I L (India) Ltd.,Sep-15,302.3,13.08,23.1,1.29,264.42,0.33,1,0.73
G A I L (India) Ltd.,Dec-15,375.1,14.49,25.88,1.56,1259.52,0.33,1,0.73
G A I L (India) Ltd.,Mar-16,356.4,15.91,22.4,1.29,786.6,0.23,1.03,0.78
G A I L (India) Ltd.,Jun-16,385.15,23.38,16.47,1.34,816.99,0.23,1.03,0.78
G A I L (India) Ltd.,Sep-16,374.65,28.22,13.28,1.27,664.86,0.23,1.03,0.78
G A I L (India) Ltd.,Dec-16,439.2,28.22,15.56,1.49,1206.34,0.23,1.03,0.78
H C L Technologies Ltd.,Jun-05,389.5,10.28,37.87,4.35,206.26,0.03,2.6,2.6
H C L Technologies Ltd.,Sep-05,455.25,10.22,44.55,4.92,189.04,0.03,2.6,2.6
H C L Technologies Ltd.,Dec-05,539.1,10.17,53.03,5.79,1106.06,0.03,2.6,2.6
H C L Technologies Ltd.,Mar-06,654.2,18.13,36.09,6.15,466.56,0.03,2.6,2.6
H C L Technologies Ltd.,Jun-06,504.65,19.69,25.63,6.34,84.83,0.01,0.8,0.8
H C L Technologies Ltd.,Sep-06,550.2,19.65,28,6.89,69.02,0.01,0.8,0.8
H C L Technologies Ltd.,Dec-06,641.5,23.2,27.65,7.42,508.77,0.01,0.8,0.8
H C L Technologies Ltd.,Mar-07,291.4,11.29,25.81,6.18,214.94,0.01,0.8,0.8
H C L Technologies Ltd.,Jun-07,343.95,12.76,26.96,6.83,348.02,0.01,0.8,0.8
H C L Technologies Ltd.,Sep-07,300.55,16.6,18.11,5.82,386.9,0.01,2.2,2.2
H C L Technologies Ltd.,Dec-07,329.65,17.49,18.85,5.53,563.6,0.01,2.2,2.2
H C L Technologies Ltd.,Mar-08,253.25,17.82,14.21,3.99,251.51,0.01,2.2,2.2
H C L Technologies Ltd.,Jun-08,252.55,11.73,21.53,5.24,663.91,0.01,1.39,1.39
H C L Technologies Ltd.,Sep-08,194.45,11.54,16.86,3.75,122.22,0.01,1.39,1.39
H C L Technologies Ltd.,Dec-08,115.3,13.48,8.56,2,177.57,0.01,1.39,1.39
H C L Technologies Ltd.,Mar-09,102.05,11.82,8.63,1.7,80.61,0.01,1.39,1.39
H C L Technologies Ltd.,Jun-09,185.95,14.88,12.5,3.57,108.29,0.15,0.94,0.91
H C L Technologies Ltd.,Sep-09,340.8,15.56,21.91,6.04,270,0.15,0.94,0.91
H C L Technologies Ltd.,Dec-09,371.3,13.39,27.74,6.18,338.85,0.15,0.94,0.91
H C L Technologies Ltd.,Mar-10,358.4,14.96,23.95,5.63,350.5,0.15,0.94,0.91
H C L Technologies Ltd.,Jun-10,364.15,15.35,23.72,5.01,379.5,0.28,1.66,1.65
H C L Technologies Ltd.,Sep-10,420.75,13.76,30.57,5.58,398.97,0.28,1.66,1.65
H C L Technologies Ltd.,Dec-10,456.25,14.13,32.29,5.76,169.32,0.28,1.66,1.65
H C L Technologies Ltd.,Mar-11,477.95,14.06,34,5.7,778.35,0.28,1.66,1.65
H C L Technologies Ltd.,Jun-11,494.75,17.38,28.46,5.82,559.59,0.19,1.61,1.54
H C L Technologies Ltd.,Sep-11,409.15,20.29,20.16,4.51,407.41,0.19,1.61,1.54
H C L Technologies Ltd.,Dec-11,387.95,20.26,19.14,4.28,293.94,0.19,1.61,1.54
H C L Technologies Ltd.,Mar-12,483.25,23.22,20.81,4.96,291.26,0.19,1.61,1.54
H C L Technologies Ltd.,Jun-12,476.45,25.21,18.9,4.62,729.26,0.19,1.61,1.54
H C L Technologies Ltd.,Sep-12,577.45,28.07,20.57,6.07,473.97,0.16,1.3,1.25
H C L Technologies Ltd.,Dec-12,618.7,35.72,17.32,5.35,319.58,0.16,1.3,1.25
H C L Technologies Ltd.,Mar-13,795,35.64,22.31,6.89,4843.24,0.16,1.3,1.25
H C L Technologies Ltd.,Jun-13,776,41.81,18.56,6.1,1277.22,0.16,1.3,1.25
H C L Technologies Ltd.,Sep-13,1087.2,60.2,18.06,6.58,1431.14,0.06,1.53,1.41
H C L Technologies Ltd.,Dec-13,1262.55,68.31,18.48,6.88,469.48,0.06,1.53,1.41
H C L Technologies Ltd.,Mar-14,1390.7,76.54,18.17,6.83,1365.61,0.06,1.53,1.41
H C L Technologies Ltd.,Jun-14,1500.15,84.81,17.69,6.67,1501.78,0.04,1.96,1.89
H C L Technologies Ltd.,Sep-14,1714.75,90.24,19,6.9,1459.39,0.04,1.96,1.89
H C L Technologies Ltd.,Dec-14,1596.9,95.3,16.76,5.87,1151.44,0.04,1.96,1.89
H C L Technologies Ltd.,Mar-15,980.4,48.7,20.13,6.67,1819.69,0.04,1.96,1.89
H C L Technologies Ltd.,Jun-15,919.75,44.1,20.86,6.66,1828.19,0,2.07,1.94
H C L Technologies Ltd.,Sep-15,982.15,42.08,23.34,6.87,1705.2,0,2.07,1.94
H C L Technologies Ltd.,Dec-15,855.1,41.89,20.42,5.73,743.19,0,2.07,1.94
H C L Technologies Ltd.,Mar-16,814.1,42.64,19.09,5.34,3741.97,0.03,3.79,3.28
H C L Technologies Ltd.,Jun-16,730.45,45.21,16.16,4.42,1751.54,0.03,3.79,3.28
H C L Technologies Ltd.,Sep-16,799.9,46.37,17.25,4.52,1461.5,0.03,3.79,3.28
H C L Technologies Ltd.,Dec-16,827.95,46.36,17.86,4.68,846.49,0.03,3.79,3.28
H D F C Bank Ltd.,Jun-05,636.05,22.78,27.93,4.21,732.77,1.16,0.66,0.66
H D F C Bank Ltd.,Sep-05,685.15,24.24,28.26,4.36,281.93,1.16,0.66,0.66
H D F C Bank Ltd.,Dec-05,708.75,24.23,29.26,4.51,150.61,1.16,0.66,0.66
H D F C Bank Ltd.,Mar-06,774.25,27.8,27.85,4.57,383.31,0.86,0.99,0.99
H D F C Bank Ltd.,Jun-06,795.95,29.51,26.97,4.51,470.08,0.86,0.99,0.99
H D F C Bank Ltd.,Sep-06,925.35,29.46,31.41,5.25,244.54,0.86,0.99,0.99
H D F C Bank Ltd.,Dec-06,1067.95,31.4,34.01,5.8,337.63,0.86,0.99,0.99
H D F C Bank Ltd.,Mar-07,954.15,33.21,28.73,4.99,1029.86,0.86,0.99,0.99
H D F C Bank Ltd.,Jun-07,1146.75,34.2,33.53,4.88,1052.55,0.95,1.13,1.13
H D F C Bank Ltd.,Sep-07,1435.6,34.56,41.54,4.79,851.63,0.95,1.13,1.13
H D F C Bank Ltd.,Dec-07,1729.1,41.26,41.91,5.38,325.69,0.95,1.13,1.13
H D F C Bank Ltd.,Mar-08,1331.25,44.85,29.68,4.1,1564.19,0.68,2.07,2.07
